merchant_id industry_level1 province
7a96d33b-8ba6-4c34-a609-932821c78ca0 2 1
7a9c9e8e-c95c-4491-bc00-1480374809fe 1 1
7aa682b4-1634-4afa-b070-b42b5a894791 2 1
7abd24b7-c6ef-43ee-b6aa-c90f514f3a07 1 1
7abfa69d-40c0-46d5-a713-0debb05090fe 3 3
7ac3648c-e454-458a-aa5f-45e8c5442047 2 1
7ac517f9-775c-4752-a2cd-cde4251de7e2 1 1
7ac723b6-8f43-447a-a444-9519c5274663 2 1
7ad29660-9d21-47db-9b51-44a938f5feae 1 1
7ae50562-42f9-4e23-bede-bc2b11a38465 2 2
7aee4715-7e3b-403f-a6e3-fe62fd9399dd 1 1
7aeecd7d-b6db-4d0c-9073-7dcda4aba8a8 1 1
7afab1b3-59ef-4673-ba19-0067e618af0f 3 2
7afaf5df-3e69-412d-a32e-86bb8fc0f991 3 1
7b00289d-2632-4c6f-90ef-dafb88713ae8 1 2
7b072b55-4d9f-11e6-9007-ecf4bbdeffbc 1 2
7b134869-80cd-4ce3-a0ea-1ef26840706b 2 1
7b250076-22d8-4e75-ad4c-572cf011fb5d 2 3
7b5703ad-30c3-4a84-bcee-57bbd85b3b8f 1 3
7b580e2b-20a6-11e6-9007-ecf4bbdeffbc 1 2
7b5815f1-2224-11e6-9007-ecf4bbdeffbc 1 3
7b58c7a8-cc47-4467-9a3b-4675fdbac826 1 1
7b618359-12df-4f38-92f9-2093a2e6d512 1 1
7b6d0f37-f851-48f7-90e7-0421b2b21808 1 1
7b75c55f-3d3e-11e7-bd48-70106fb1fcca 2 1
7b87baa1-a207-4a3f-a532-b242625f4a57 2 1
7b89ff12-0363-4e26-984b-32fe2963b2da 1 1
7b980865-ec57-4f1f-b52f-6cb3291794e9 3 2
7ba515b9-41ff-45f9-a728-00f48f9aee89 1 1
7bae55c4-5ef0-11e6-9007-ecf4bbdeffbc 1 2
7baf8701-462f-4081-8b29-fca1d78a1dd6 2 1
7bb098bc-fc3e-4848-bf42-ea770b66d11a 2 3
7bc6accd-64f0-45fd-a996-3d3790bebd57 1 1
7bdcdecd-c1f0-11e6-9007-ecf4bbdeffbc 1 1
7beb007a-0d6f-4d36-ba9f-6bed8f2c261b 3 2
7bf591a9-102f-4d9d-b7a0-a7c011d9f74d 2 3
7c00cc15-a388-4d20-9aaf-0a85b06c7ea4 2 1
7c08d09d-0d5d-442d-9122-2422ec50edd7 2 1
7c1de36c-c359-11e6-9007-ecf4bbdeffbc 1 1
7c207e0e-9547-4e73-9d98-4239604fac02 3 2
7c3ac8cd-08f6-4169-99e6-f68c817abf28 1 1
7c4a7989-9d28-4822-ad1a-ebd2a14bfabe 2 2
7c4c4ee3-dd74-451d-9edf-b900bfdf51f7 2 2
7c50c648-ba4a-4275-bde0-dd0ac7b21943 2 1
7c524614-77b3-49cb-9e29-336b4002150a 3 1
7c52668f-ea7e-4d65-b060-201fcd06bb5a 3 1
7c5d5d1c-bd0d-4f08-b2d4-b27f7cee1447 2 1
7c62ae4c-6ebd-44d7-bf41-f4c5bd8aee8c 1 1
7c66535e-02e2-48d1-b717-c12fb8aa69a5 3 1
7c666869-aac2-4f8d-b159-378a06e658a6 1 3
7c6bae86-120b-11e7-9936-008cfae57a48 2 1
7c9778e4-dbf8-11e6-9007-ecf4bbdeffbc 1 1
7cae0bde-1c0d-45c0-9e8a-2410f45761c9 1 1
7cc62404-e70e-442e-bf4b-af311559463e 1 1
7cc9a854-30b3-496b-a5c7-7e3ae524fb0a 1 1
7cd470ed-8c94-470b-a03e-62c555feaf1e 2 1
7cf5861e-d15a-4034-8517-039709c9e74a 3 1
7d02f561-5608-11e6-9007-ecf4bbdeffbc 1 1
7d12300b-caa5-4a67-b4e4-5b5b689828ee 1 2
7d1b012b-bbbf-48c1-be6a-5bb17f048ff6 1 3
7d3569a4-e52d-45f5-88b5-87e1ac938310 1 1
7d4ba78c-8778-4db2-843b-d36a2f02d80c 1 1
7d626b6c-bdc8-11e6-9007-ecf4bbdeffbc 1 2
7d62f804-1b75-4d0e-9679-fea3180e0cd3 1 1
7d6895f1-0a09-11e7-be5d-ecf4bbdede50 1 3
7d6f650e-c1be-4186-b08a-d8dff4da48e3 1 1
7d77da79-a131-4d1a-aa4a-63dd9abdeafd 1 1
7d82a196-b9a5-42fb-a214-abebd953b2d5 1 2
7d8ad97e-c6fd-4914-87d3-5542c858fc00 1 1
7d8b7609-f068-41e9-82f1-6d60bd2ce6c6 1 1
7d9366de-8088-40b5-8047-c60dba2a6332 2 1
7dab41ee-5bd1-4032-b6d1-be811dbec028 2 1
7dcf2863-ecf5-4deb-ab34-d80df357f1e4 1 2
7dd0ffc4-8c6b-4c49-a4d2-f8d9ef2f01de 2 1
7dd5708f-de20-480b-8f3e-b557badd9394 2 1
7dd79d49-06a4-4692-a711-4fdf41297d36 1 1
7de09201-8f40-4de6-8c40-c79cad2797bf 2 1
7dfdc10b-2272-42a1-9047-bd87de1adb65 2 1
7e0fc011-86c4-4b38-80cc-e62c8e76cc4a 2 3
7e123474-3489-11e7-bd48-70106fb1fcca 1 1
7e1dd0cd-3895-4843-ad6e-15b26de274fe 1 1
7e300b79-ecd8-4a16-9fdb-d75739f3bedd 3 2
7e33ee6e-6065-42f7-b066-2c442edb7350 3 2
7e38192a-d349-11e6-9007-ecf4bbdeffbc 1 1
7e7c9180-7097-4998-8821-52e3bfe83b60 2 1
7e9a5fcf-47e8-4a49-819a-99d84a3e0320 1 1
7e9c1cd3-dc59-11e5-801b-6c92bf21cf9b 1 2
7eb5f936-dbaf-11e5-801b-6c92bf21cf9b 1 2
7ec5c976-ec07-4819-bf20-60d24a913cec 1 1
7ed43199-5fd1-11e6-9007-ecf4bbdeffbc 1 1
7ed67e52-ee72-4483-bf84-d16694ffcf93 1 2
7ed902a4-6909-4e57-8cac-7ba2c7344765 2 1
7f07da2e-5619-4a6d-b295-1d52cfa46f7f 1 3
7f184a67-5937-40a9-85e4-05eb207146ac 2 1
7f2b580d-aa39-4e97-be74-48582d8dcae3 1 3
7f2db30c-0497-4c11-9d48-fc49fe09e52e 1 1
7f384126-50eb-4a33-bd84-a5d3ed42cb54 2 1
7f632b12-a13a-441f-a8c5-3adef3773949 1 3
7f6368a2-c1ee-4edb-bcda-984417bd66fc 3 3
7f6c4601-06ad-11e6-9180-ecf4bbdede50 1 1
7f7ecd38-031a-43ef-9472-c28704c42495 3 1
7f98d81b-83f3-42a5-b641-1d74ab1e52a9 1 1
7f9d6578-c957-408c-b38b-743e7d3d5554 1 1
7fa79178-3c5f-11e7-bd48-70106fb1fcca 2 2
7fa9ab0b-a53a-48de-bdc7-b6b44be99cbf 2 1
7fb1c895-f5c6-11e6-9007-ecf4bbdeffbc 1 2
7fb54804-6625-4714-b981-706563c44eb3 1 1
7fbbb7ab-92bc-4867-b7e4-9bdf02ff26e4 2 1
7fbd6d2c-d509-4da3-9415-b4fa0669d4f2 1 1
7fc30b2b-5151-439c-a39c-2384b6e314d3 2 1
7fd1ffbe-7eeb-11e6-9007-ecf4bbdeffbc 1 1
7fdf23f7-d215-418b-92d6-9967bf57cfb1 1 1
7ff4acfb-c136-11e6-9007-ecf4bbdeffbc 2 1
7ff74ecf-6684-4bda-ab03-6a9b89a3c823 1 1
800d8f0b-5eb0-4592-91b8-5a8cfed04355 1 1
80104a67-a92b-40e9-b179-3cc5702f51a5 1 2
801a54a8-a213-4049-8531-a3c63c81fe8c 2 1
801b3a64-b377-46f6-8c6a-43350e2f9e6b 1 1
80260ad7-e0b4-400b-9aef-0b0802e99237 1 1
8050b2b1-8027-4908-8110-87d01580cf29 2 2
80642c15-f306-44ef-ad97-b7dcd4d7e4ab 3 1
806cd2bc-a79f-4135-9b17-aea612f1b61c 1 3
8072ff10-2f19-11e7-8008-7cd30ab49c9c 1 1
8076a7a6-3ca2-43a8-b2e5-de08fb97f731 1 1
8084904d-2e37-445d-884d-105f3f3ec603 1 1
8088de9d-234e-11e7-8008-7cd30ab49c9c 2 1
80a1530b-f3aa-456a-925e-37601f335a60 2 1
80ab7807-5fce-4b7e-8174-5ee86c752dd5 1 1
80aec9a4-1eeb-4c04-b3fd-b2ebb132c1e0 1 1
80aef861-4437-4694-a56d-a0c8df7b82a8 1 1
80b25c38-07af-11e7-be5d-ecf4bbdede50 2 1
80b70f2f-b90c-4516-9b6b-8f55b536f45c 1 2
80bbec3f-deba-4469-91be-3aa467fd1118 1 1
80bd1fd2-2361-11e7-8008-7cd30ab49c9c 1 2
80c201ea-1426-11e7-9936-008cfae57a48 1 1
80c25fc0-72f2-4fea-9cff-7be1ce4d7ab5 3 1
80dae42d-a353-4979-80b4-85eeb02d8cf7 2 3
80dd6fe4-10b7-499a-9411-ef579030f7d2 3 1
80f12fbf-3f8f-11e7-bd48-70106fb1fcca 2 1
80ff0775-0f85-11e7-9936-008cfae57a48 1 2
81141ed3-39c0-4c71-9dc8-4c860fc1d923 2 1
8115a4b5-2df9-4816-835c-10ab5e5c955a 3 1
8115f15f-f3f9-48b9-8a4b-bf2455e985ce 1 1
8126acbe-8659-4754-9af3-ea4555d60e48 2 1
8130cc59-0ea6-4345-96b5-55be7bd54ec7 3 2
81350bd8-621d-4cfe-9717-f62d16abd9c5 1 1
813cde12-0d2f-11e7-be5d-ecf4bbdede50 3 1
813d6ace-5881-4297-ac0d-e1588e71aa06 2 1
813f0d39-32cb-4c64-bb6d-7f108f73dce4 2 1
8140d3ee-ab1c-4fb2-bb77-880978ff2030 2 1
8141efd8-dc79-4c8c-81bf-b965a5a6b412 2 1
815b86f0-f0db-4341-82eb-6c5ecb1670bc 3 1
815ce809-9a88-11e6-9007-ecf4bbdeffbc 1 1
8163416b-9b46-476d-ab90-f6ad3d1c14f6 1 1
816a3898-3d08-46bc-aaba-5614502f3e70 3 1
81725d9e-afad-468b-97bc-e05c57733ec1 2 1
81738579-19a1-11e6-9007-ecf4bbdeffbc 1 1
81821689-f39a-44b3-af00-181ac47e4578 2 2
818ad503-94b2-4d43-9a73-c87773cd51f8 1 1
81982eec-dd55-11e6-9007-ecf4bbdeffbc 2 1
81af8508-df06-463f-b5d8-eafff27d8acd 3 1
81b2a309-3abe-4006-b414-312725c0b652 2 1
81bf99a7-a966-4fce-b707-bf626abf9fab 1 1
81c3c5ab-e9d1-11e5-801b-6c92bf21cf9b 1 1
81cdf9d6-3f9a-4080-8fb8-e265cfe1e25d 1 1
81dd2fe8-a469-4b98-8c8b-7df7ccddb895 2 1
8209b4ff-a53b-498c-8312-063adcd44367 2 1
820cb748-b7fc-40f1-b983-d7443dccece0 1 1
822faf96-726d-47a5-9462-4d4dc6dcc6a7 1 1
82302403-09f7-42c8-a8a3-79d8b5010388 2 1
82361ef3-35ea-4fd4-9338-a87f2b71a353 1 1
8236f889-ce70-40f7-af5b-fc95f1dc02be 1 1
823b18b0-1dbd-4489-9d45-55e3027eff6d 1 1
823e8008-313e-4029-8162-a2a1563a03fa 1 1
82544ce7-408c-4da2-8aeb-2fbae1d9c0ec 2 1
825c1d78-00df-44e5-bbfb-255e37e573f8 2 1
825c8694-fa02-4505-9296-2aa4162cf2e6 1 1
8268347b-cc0b-4f1d-a501-4093940503ea 3 1
8269570c-0b16-48ad-806a-3c1dc1d3b153 2 1
82796c3a-ef88-11e6-9007-ecf4bbdeffbc 2 2
82848c3d-3c3b-43fb-b0fc-60376c9ede63 1 2
82887f5c-ac60-4762-ae72-94ffe8d9e729 1 1
829970dd-7e9a-482c-8025-c04588c8c7a3 2 1
82abf65c-3290-46cd-a606-f590cf2fe08f 2 1
82afd6f6-1cf2-4ce3-b889-a893da3eb34b 3 3
82b11094-1883-487e-a732-6f58eaa179c4 1 1
82b7edb8-1410-4b9c-87a8-9335e87f3271 1 1
82c1bf37-9827-4a9e-aa93-8cfb5e09e0d6 1 1
82c5b0cc-3076-47bb-83bb-f965252c2369 1 1
82d30426-6c7e-4629-8ef4-baf9b0d36aae 2 1
82d72526-69c9-11e6-9007-ecf4bbdeffbc 1 1
82fd2f5f-b5f6-11e5-9987-6c92bf21cf9b 3 2
8318e149-8496-44e5-b517-905e32dc6eae 1 1
831b5ce4-5a08-4540-b6b8-866a3afd5d56 2 1
832c41c3-e393-4494-89ab-daaef9dc9aa2 1 1
83319ecb-5e43-4ffd-a365-a786ed556239 1 1
8332f4b3-bba2-4a6b-b25b-ccae78fb3a14 2 1
833dc840-b3ae-11e6-9007-ecf4bbdeffbc 1 2
834f67b4-234d-11e7-8008-7cd30ab49c9c 1 1
83508d48-0f94-11e7-9936-008cfae57a48 2 1
835a0884-1100-11e6-9180-ecf4bbdede50 1 1
83675c3e-6175-4fad-947e-3e1cf3f7a3fd 1 3
836d940e-1a6c-44a2-9123-20cf5280b404 2 1
83778b4e-4c13-11e7-bd48-70106fb1fcca 2 1
837b9f5d-0d18-47d2-9a2c-be8cfab832d9 2 1
837c95c8-c6bc-11e6-9007-ecf4bbdeffbc 1 1
83afbfdb-ad0a-4a15-a75e-b816640f293b 1 1
83b27d72-8ad5-46e9-b029-484b0cbad714 3 1
83b72d55-51b9-4ca8-b9e7-05e447e98c04 2 1
83b82b8e-21c9-4a4d-84ec-2a56eee61dc1 2 1
83b84b7a-80e6-41c6-9d74-475233ccfa2a 2 1
83dde671-355e-4b3a-8977-bfaa32038688 2 1
83de1d61-39f5-11e7-bd48-70106fb1fcca 2 1
83e1c61c-6589-48c5-acb4-4edfa4d5a72c 1 3
8405331a-ee86-11e5-801b-6c92bf21cf9b 1 2
841019e3-ee75-11e5-801b-6c92bf21cf9b 1 1
84284ad9-e6e2-4043-ad54-85b82ad5a90a 3 1
844b310e-9ec0-4626-b96d-c4bdcda1ba9f 2 1
844ca247-6118-418d-a0e9-44e5bbec43b9 1 1
846db7c9-78d9-11e6-9007-ecf4bbdeffbc 1 1
847507fc-e273-434d-9d65-01257527e9d6 2 1
847d8807-9c2b-4faf-aa01-4dbee3ad3fa2 2 3
84ab6689-12a9-11e6-9180-ecf4bbdede50 1 1
84ce062d-2a28-437e-a5d4-85da4dfbc89e 1 1
84d32bf2-1ce3-11e6-9007-ecf4bbdeffbc 3 1
84df0761-3a19-11e7-bd48-70106fb1fcca 3 1
84efc7a6-c287-4841-bfb0-5c613742f9ac 3 3
84f10a8d-7b39-41f3-8385-5534ff63649f 2 1
85219430-f42a-11e6-9007-ecf4bbdeffbc 1 1
852f4d2d-9db0-4c28-a7ab-4731bec2eab4 2 1
8537ef2d-6b3c-4b58-82a3-f7329c2d3b9a 2 1
853b09a5-cc1a-11e6-9007-ecf4bbdeffbc 1 3
854018a1-e10f-11e5-801b-6c92bf21cf9b 1 1
854f30f2-28a8-11e7-8008-7cd30ab49c9c 1 2
857c550a-73be-456b-9cd2-49d17b477ae2 1 2
857df86e-ee4f-4cb9-a554-cdfc754e43e3 3 2
857f5ca6-c08c-4868-b133-5f6b707e970f 2 1
859d0044-81b6-4a1e-988f-36e7abf53986 2 1
859fd511-f82e-11e6-9007-ecf4bbdeffbc 1 3
85a675aa-31de-4ba0-8957-aa0b0142a222 2 2
85ac83d2-1e55-48c7-bc72-14d936b49f2c 3 1
85b1a547-1f58-11e7-8008-7cd30ab49c9c 2 1
85b24f1a-82b4-4c33-a89a-f7dc1f402511 1 1
85b2ddf7-ed73-48af-a70f-47e9fd6e11a9 2 2
85b6f78a-71b5-4faa-b812-ad3a3aa91580 2 1
85c8f593-326e-4443-8bc3-8a16549900e6 1 2
85d7308f-fb74-4e71-9c0d-9f9e201dd47c 2 1
85f677d3-44b4-4fc6-9a80-248b72fda37b 2 1
85f6c0b2-15bb-4ae1-abb1-8d44575f2bea 2 1
86194a77-92a4-11e6-9007-ecf4bbdeffbc 1 1
8633c8c6-8bdc-473f-be89-6434f1309789 1 1
86408f46-78a9-492b-8989-59f275415248 2 1
86467288-b944-11e6-9007-ecf4bbdeffbc 2 1
86472be8-e02b-4d5e-9fa9-b7726e85fe3e 3 2
864ed782-8008-42ed-aae2-da6bb6c34654 3 2
8669de6a-5edb-11e6-9007-ecf4bbdeffbc 1 1
8673b8ee-bdf6-4003-959d-70ee0e186e7c 1 1
86881059-5c9f-40e0-9007-61db459801cd 1 1
868d6003-d079-40b6-bb0f-81a03fdbbed0 3 1
8692dee6-bd3b-4823-b78b-b33f19be6029 1 1
86952d43-bd70-4d40-acf0-734d2f86807b 2 1
86b81821-bc08-4f34-8bb9-710445baea10 1 3
86b8b2a5-0ed2-11e7-9936-008cfae57a48 3 1
86c2ecf6-ec95-4955-8145-bb3c9ced5376 2 2
86c778fd-15ed-11e7-9936-008cfae57a48 2 1
86d28e62-8b5d-4324-9185-27a3af2676f6 1 1
86d606a4-0369-4458-ad63-5183bd2ea2d5 2 3
86f73944-a383-412f-ae54-3439e526c5cb 1 1
87074919-0ddb-11e7-be5d-ecf4bbdede50 2 2
870792db-0de2-11e7-be5d-ecf4bbdede50 1 2
87093d54-e152-11e5-801b-6c92bf21cf9b 1 1
872b0b2f-ce5e-11e6-9007-ecf4bbdeffbc 2 3
872f9ad1-5ad4-441e-878e-0e5d2656c918 1 1
87347f01-fbd8-11e5-9180-ecf4bbdede50 1 1
873d771c-361d-4a0c-8eea-4d90bcba0ba6 2 1
8741b65d-021c-4b44-afb8-d8ad50d1f1e7 1 1
8744d0f1-8162-11e6-9007-ecf4bbdeffbc 1 1
8753ab3d-d0b5-461e-88c6-e9ef2e00d8ae 2 1
877e892f-f2d4-49cf-af22-ef5cc0eea693 2 1
8780ab28-14b1-4606-a7de-4f278cfe2f77 1 1
8782f722-3401-4fb3-9aff-42f3a1e0eac3 1 3
8792bb1d-acf1-4e4e-85cd-72223bc53040 2 1
879db408-f895-4599-8b4b-258347a23e8d 1 1
87a72dd1-8c65-11e6-9007-ecf4bbdeffbc 1 1
87d61e1b-5666-467f-9c74-667c428d2158 2 1
87df6973-20e9-46c9-a6b7-e7e587d9b2e6 2 1
87f3481c-c2de-452b-927f-3dcd45a6a86d 2 1
8813e873-78fd-4439-9c3b-e1ddcdd1496b 1 1
88153fde-83d4-4648-8d08-e9987a677ddb 2 2
88165495-3621-11e7-bd48-70106fb1fcca 1 2
881e8d9c-938d-4c83-b1b4-7a5ad4a79eba 1 1
88215f4d-4976-467f-9e74-99bc3fde5f1e 2 1
88289f0b-08d2-413c-ad5b-59d2d9a4fcb2 3 3
8828c755-99f8-41dc-b169-4dc312ca54e6 1 2
88430832-0c5a-4d42-874f-dd40416ec8d7 1 2
88461fb9-f444-442f-a88a-e4650574c656 3 2
885e1a81-eaca-48af-a42a-da17e5f54576 1 3
88617ef1-4784-4e39-bc69-07343d291cfc 2 1
886fc4ad-34be-434e-af54-4cc5cd7d29ae 1 1
888c3dc2-04ca-4d7c-9814-0d6be4567b03 1 1
8893a597-4d7c-48e2-b423-dcff076912a1 3 1
88b8e1bb-33f5-11e7-bd48-70106fb1fcca 1 1
88c82457-bb63-11e5-9987-6c92bf21cf9b 1 2
88d516d8-3ed9-4497-9119-1c5d8a287918 1 1
88dd91ca-66d0-4be7-8f4a-832c70242468 1 3
88e3ac54-e458-4490-ad52-9b3fd906c91c 1 3
88fc0ec7-66af-11e6-9007-ecf4bbdeffbc 1 1
89153f75-d5d7-42b1-a70c-1fefb30c9ccf 2 1
891673a6-1121-11e7-9936-008cfae57a48 1 1
892818c5-972a-412c-b591-bb3433c5b0e1 3 3
892b2384-9364-4f99-937f-dc0e8c3931a0 2 1
892c98bb-5807-4574-a14b-1fa65afd1375 2 1
893b7b43-6f70-498a-b811-08298571cadd 3 1
893bc52c-ecb2-4090-9a3a-c523bb91b4f8 1 1
893dd330-b916-4658-bac3-f6f189466a73 2 1
895d03a4-8daf-4056-856a-af10052bbfb0 2 1
895efbe6-cdd5-11e6-9007-ecf4bbdeffbc 2 1
8961cf5f-5203-448d-b4fd-8a6a3b6ce742 1 1
896b6a03-395d-11e7-bd48-70106fb1fcca 2 3
897b5580-9414-439c-a415-d890be63afc7 2 1
897c62b5-dad8-413b-b974-91a6c7daf326 2 1
898778ee-b2f1-11e6-9007-ecf4bbdeffbc 1 2
89885915-32c9-11e6-9007-ecf4bbdeffbc 1 3
8991b7be-f35a-11e6-9007-ecf4bbdeffbc 1 1
8999125f-052f-11e6-9180-ecf4bbdede50 1 1
89a53929-13b0-402d-aca6-bdeb03fc8df2 3 1
89ae35ea-c145-4c3f-8593-29045b98dab1 2 1
89d29b28-f3b7-4cf7-a7e8-aae7f7a97f50 2 1
89d53856-e038-40d1-8c30-7094efd1d03b 2 1
89e1d56c-6464-4996-8531-007e206e139e 2 3
8a003f36-233d-11e7-8008-7cd30ab49c9c 1 2
8a051bc3-14f0-4491-8332-0ff4b88af21c 2 1
8a0d680a-123a-4f1f-a885-6cc0c371e64b 2 1
8a1bcebf-912c-412a-9bf8-c32ca828ab40 2 1
8a1ca43a-c791-4994-ae4c-f001a41e7aed 1 1
8a39b5fe-d23c-11e6-9007-ecf4bbdeffbc 2 1
8a3ba53d-4b24-11e7-bd48-70106fb1fcca 1 2
8a3bc3d2-7ad6-44a9-8ac5-7bacedd018d2 3 1
8a3d1ca6-0bdc-465c-a4c3-fd0b195ae059 1 1
8a478b06-595d-43e3-abda-fa1bc5b2e6e6 1 3
8a4ab8b2-129a-11e7-9936-008cfae57a48 3 1
8a5b7a56-b668-42f5-b673-b5d3e495e57d 2 1
8a5f8510-1b62-4d66-938e-6635e5e9c79a 2 3
8a646b9a-93af-11e7-bd48-70106fb1fcca 3 1
8a7bd968-e6b7-4baf-a998-c67f1bc45c54 2 1
8aa2208e-01c5-4315-8396-5393ce9acdef 1 1
8ab081c4-11c7-4231-bdf2-d69ccbb615f8 1 1
8ab128e9-bb03-44d8-9342-0ea751591a0f 1 1
8abc14ef-2eea-11e7-8008-7cd30ab49c9c 2 1
8abfe64c-06ab-42e8-8314-b8dca1a9d0d2 1 2
8ac11891-02ad-4c36-beef-51382d0c9f1a 1 1
8acded7f-6bb1-4269-814f-a52ac6775f83 2 1
8ae03347-4a04-46d9-9d3f-0e3bb52d983c 3 3
8b20fadb-0ac0-4f6b-80c7-b83b63c090c4 2 1
8b27ab15-1dce-41ab-b73b-17b1b1865ef1 2 1
8b281057-0b82-11e6-9180-ecf4bbdede50 1 1
8b2b8cbc-aaec-11e6-9007-ecf4bbdeffbc 1 1
8b2fafba-2629-4d58-bb0f-d23b9f1b9bbc 1 3
8b33e883-872f-4bdc-b9d0-2a2ea8ccc5ff 3 1
8b3d19da-37d1-40d0-ba81-ad97b11b0a48 3 1
8b42e6c4-1dc3-11e7-bf3b-008cfae27c4c 1 2
8b49b983-5017-4966-af28-b4e0460d873d 1 2
8bd0add1-cb29-4433-9f6e-a418b887e986 3 1
8bd5eace-4e5c-4f29-8138-11465fe08363 2 3
8bd77f0e-2faa-4c76-b6fe-799ea2946007 2 1
8be01bbf-eff9-48cd-8df6-cc2b876fb56f 1 1
8bf5c2e2-65d3-4a2c-945b-f436f6506dcc 2 1
8bf5ccc2-82e5-4103-93c9-8230a05e6e71 1 2
8bfbf673-ffda-11e5-9180-ecf4bbdede50 1 1
8c00c35a-4f38-41a5-85cc-832a7f97056e 2 1
8c0cb059-ce61-406b-b9ae-585daa617ef1 2 1
8c1486a7-f47d-48d6-901e-35dc251cfb17 1 1
8c189aef-029c-46c9-a975-acd2bcbb0efb 2 1
8c20d15c-c95e-4b06-9437-3794d57aca04 2 1
8c247349-7acb-4c65-8d54-0c23ed155cc3 1 1
8c248e90-9ad8-4cd0-8452-2e52701cfbfc 2 1
8c3187f1-7493-4f8f-83f2-59248f56ec60 3 1
8c329a18-c279-4cc7-b319-87aa4b8fa349 1 1
8c4ded0a-b20f-11e6-9007-ecf4bbdeffbc 1 1
8c50eeda-7002-45d3-a1ca-1e689da1ad81 2 1
8c53c62d-c75d-4ccf-a2be-54809aae387f 1 2
8c589dfa-357f-41bb-8791-d1157227cd22 1 1
8c6216a4-df0d-4e94-b89a-4e1df74bda5c 1 1
8c6f98eb-2d89-43a2-b42b-b0dc787b93b6 1 1
8c70940b-aafb-11e6-9007-ecf4bbdeffbc 1 1
8ca84a96-b7d2-42fe-8f37-1077df08f03b 1 3
8cab0423-9ffa-47f9-a13e-a74771706ddf 2 3
8cb1ca8c-903f-4fb0-8a08-45d64a1813e4 2 1
8cc686aa-45ca-4c7b-a053-13cfd31ac3fe 2 3
8cd58e4a-4f1c-4f81-921a-859fb1d2ab8e 1 1
8ce0a4dd-6478-4db4-ba82-44cd4e000ee6 2 1
8cef1835-0878-11e7-be5d-ecf4bbdede50 1 1
8cfa9572-41cc-11e6-9007-ecf4bbdeffbc 1 2
8d1983c1-d88a-11e5-801b-6c92bf21cf9b 1 1
8d205b9c-8f71-11e6-9007-ecf4bbdeffbc 1 1
8d2a5cdf-a4d6-4b26-b610-c4306ae2c0b3 1 1
8d51640b-fb10-4d58-be06-e62ad80157a4 3 1
8d79e3cd-1d28-421a-9e56-f23ebafc653b 1 3
8d7b525c-3c87-4a7d-92f8-71e8dc7fd1be 1 1
8d857eb1-0064-496a-816a-9fb6d9fdf4aa 1 3
8dda7975-de43-45a2-8edc-76ad6a40fce7 1 1
8df5c8aa-13b6-11e7-9936-008cfae57a48 1 1
8dfd24f1-e7f7-4ffc-8e13-02a3a0bfa27c 2 1
8dfe721c-6532-4b90-aedc-25a8db4257f5 1 1
8e320170-bd17-486c-abf2-b7d61b1e3095 1 1
8e4fa2fb-f1c4-49a9-bd8c-8133594239bd 1 1
8e537825-a0a8-4a26-bff0-d27a90c0eb0a 3 1
8e5ff8e9-3235-11e7-bd48-70106fb1fcca 1 1
8e6a30fa-6dea-4173-b887-80008e2668d4 1 1
8e6da822-c3f7-4abf-b848-6997047d190f 1 1
8e785016-ba47-47ce-b49b-2bd0c550bf04 1 1
8e8185ff-4c14-443b-b288-1293a2a6b538 1 1
8eb6702b-cbce-4c76-acc7-b75fa2799a24 2 1
8eb89763-b2ed-11e6-9007-ecf4bbdeffbc 1 1
8ebd2890-a3d7-4e99-857e-547b47d95186 3 1
8ed957ba-88f1-4afa-9971-563eecaf94a5 1 3
8edb6ea9-0096-4cd9-9df2-5159edda6c13 1 1
8ef54a48-859b-41a1-a9e9-5e07eb52f8d4 2 2
8ef702fc-fc9e-11e6-9007-ecf4bbdeffbc 2 1
8f0ca6c1-91cd-4cdd-9271-2930ae520ab3 1 1
8f456996-40a2-4628-a0da-620a09be0613 1 1
8f458b29-d899-465c-a739-c76364f3d1d2 1 3
8f49b071-5836-421a-ad8e-be2be0a55748 2 1
8f4fd37c-01a7-4161-9240-176a5a64dffc 1 2
8f919403-10be-4670-ba19-4ee773c26e50 3 2
8faab601-be95-449e-8a67-7ed1a791e149 1 1
8fc15dd7-d58a-4f28-a40a-665cb4648bb5 1 2
8fd04008-c69e-11e6-9007-ecf4bbdeffbc 1 1
8fdc38ab-fcaa-11e5-9180-ecf4bbdede50 2 1
8fe4a278-dc6d-11e5-801b-6c92bf21cf9b 3 1
8fefad98-9dda-4455-a346-b610d03cfeac 2 1
8ff0a5c6-8e4c-43f0-802b-344d50eb9985 1 1
8ffd628d-16dc-47d9-af7b-659d14b84857 1 2
8ffe2aa8-0b55-41f0-aeef-93d9363afddc 2 1
8fff5621-226f-11e7-8008-7cd30ab49c9c 1 1
901d7ddc-d176-47cb-b656-2123b44c725f 1 1
902c91f4-a8b0-44fc-bff9-3ecda2001f13 1 1
903424e8-9f8e-4cdc-bf04-04c6ad052a03 3 2
903e36e2-ff76-41e5-b359-c4ca4003e2d6 2 1
906a2bf1-a93d-41f0-9202-107d373f8180 1 3
9078a2b9-8dd8-4f18-9973-2a55b98405eb 2 1
907e6674-03ac-4c67-a53e-a9d6772e1e23 2 1
90887ee7-c919-11e6-9007-ecf4bbdeffbc 1 1
