apply_id,merchant_id,apply_date,lend_amount,lend_period,view_days,view_no,30days_overdue_times,60days_overdue_times
50964985,e0573965-26f8-4a7f-a9cf-dab77a187f9a,2018-05-19 00:00:00,50000.0,6,1,8,0,0
50008202,8673b8ee-bdf6-4003-959d-70ee0e186e7c,2018-05-08 00:00:00,3000.0,6,1,259,1,0
50390235,06eac625-e738-4549-8156-646e718adf57,2018-05-12 00:00:00,50000.0,12,3,10,0,0
50782088,ff4bc12f-d047-4ebc-8b99-a3f1f4187ceb,2018-05-17 00:00:00,20000.0,12,2,6,0,0
53385354,bafc8c30-2773-4c34-92cd-ed458f30fe87,2018-06-14 00:00:00,20000.0,12,4,26,4,4
50965293,a29bc959-818e-46c4-9b13-f8468ac69c53,2018-05-20 00:00:00,15000.0,3,2,2,1,0
53384416,a81fe496-d303-4a3f-912c-d622643b6ddc,2018-06-14 00:00:00,10000.0,6,3,4,0,0
50327942,2f0ecacd-0bfe-47a0-b698-0e460ab1d144,2018-05-10 00:00:00,8000.0,12,1,10,0,0
53145593,5409f5ec-e933-49f3-9145-ae74b7e9de9d,2018-06-13 00:00:00,5000.0,3,8,41,2,1
53145145,78c9ee8e-e302-49e2-9daa-ed8fbd4e6cd7,2018-06-12 00:00:00,40000.0,3,15,50,0,0
51967680,000956b7-a8a0-11e6-9007-ecf4bbdeffbc,2018-06-01 00:00:00,50000.0,6,21,112,0,0
49715492,e8ae0623-4018-47b4-9272-2a0ff96661de,2018-05-04 00:00:00,5000.0,3,1,14,0,0
50965448,a364b393-936c-449c-a24b-e69c5ada1ecf,2018-05-21 00:00:00,10000.0,12,2,25,5,4
49511212,13358d37-3e10-11e7-bd48-70106fb1fcca,2018-05-02 00:00:00,15000.0,3,2,7,0,0
50083420,bfbe613c-1e75-11e7-8008-7cd30ab49c9c,2018-05-09 00:00:00,15000.0,6,3,7,2,2
50390776,1d552bc3-df76-43ec-a889-ed54a583b306,2018-05-13 00:00:00,2000.0,12,3,26,0,0
51968751,fc269e0e-3c7b-11e7-bd48-70106fb1fcca,2018-06-02 00:00:00,8000.0,3,4,11,2,1
51299307,4d4b4856-ae62-4073-9f63-8376ff0cefdd,2018-05-24 00:00:00,50000.0,12,6,56,0,0
51968822,5d773b39-ac2d-433f-a268-19431880a3c0,2018-06-02 00:00:00,46000.0,10,15,82,0,0
50557038,ac91f8bc-7866-4c5f-b556-740691929dc3,2018-05-14 00:00:00,5000.0,6,10,29,0,0
52480175,16a2d28f-81e4-4161-8c60-4f13d193f00e,2018-06-06 00:00:00,34000.0,3,2,30,0,0
49698953,cb701b37-b300-11e5-9987-6c92bf21cf9b,2018-05-03 00:00:00,5000.0,6,2,11,0,0
52155691,f0bb678c-eecb-45a6-8889-ca5d9490f850,2018-06-04 00:00:00,10000.0,3,6,28,1,0
51299269,c7962c1d-b300-11e5-9987-6c92bf21cf9b,2018-05-24 00:00:00,10000.0,6,1,8,0,0
49715335,34750345-8eb9-435d-8272-4ac1e5ee62b2,2018-05-04 00:00:00,5000.0,12,7,24,0,0
49715738,648adfe3-9eb8-4fe3-8ec6-8e9e69e11343,2018-05-05 00:00:00,50000.0,6,7,17,0,0
50557055,520fb41f-e8ba-47b4-9e76-e3e27d911bb3,2018-05-14 00:00:00,3000.0,12,1,24,1,0
51298196,6ed959ad-6502-4b26-bbfd-34fda356344a,2018-05-24 00:00:00,5000.0,6,1,21,4,3
53562085,5c6dc4dd-9bee-490f-8fa4-f7ce691d2500,2018-06-15 00:00:00,20000.0,4,2,28,0,0
50606144,0bb19100-c1ef-11e6-9007-ecf4bbdeffbc,2018-05-15 00:00:00,50000.0,12,14,69,0,0
49593984,80aef861-4437-4694-a56d-a0c8df7b82a8,2018-05-02 00:00:00,5000.0,3,1,12,0,0
50557062,9fa4a46a-f341-11e6-9007-ecf4bbdeffbc,2018-05-14 00:00:00,37000.0,12,15,165,0,0
52480660,80104a67-a92b-40e9-b179-3cc5702f51a5,2018-06-07 00:00:00,5000.0,3,2,5,0,0
49715404,ca0cf155-b300-11e5-9987-6c92bf21cf9b,2018-05-04 00:00:00,200000.0,12,18,123,0,0
53090925,70fc2891-1102-4835-970e-fb5a95cd26ad,2018-06-11 00:00:00,2000.0,3,7,56,0,0
49875169,57dc53e1-72c6-461a-ab26-14431b30af4c,2018-05-06 00:00:00,5000.0,6,3,7,0,0
51968316,7ed67e52-ee72-4483-bf84-d16694ffcf93,2018-06-01 00:00:00,50000.0,6,1,3,0,0
50782544,f0e03089-5a3f-11e6-9007-ecf4bbdeffbc,2018-05-18 00:00:00,50000.0,12,7,13,0,0
52485567,4dac11ed-a0d9-4e7b-9c51-94b7da0f065f,2018-06-07 00:00:00,2000.0,3,2,42,0,0
51493736,cd7e1f44-d962-4b37-9eac-d32a9ce30637,2018-05-28 00:00:00,50000.0,3,4,45,0,0
51177999,c8b8c519-c4f3-4b4f-92cf-2e570b8bf37f,2018-05-22 00:00:00,30000.0,12,9,51,1,0
50781681,23161746-095e-11e7-be5d-ecf4bbdede50,2018-05-18 00:00:00,50000.0,12,6,17,0,0
51774905,2f2e2595-1458-11e6-9180-ecf4bbdede50,2018-05-29 00:00:00,10000.0,4,3,17,0,0
49594053,ca4f6f5b-ad9c-4277-bfe3-fb97f0c4d2cb,2018-05-02 00:00:00,10000.0,3,3,18,0,0
51493499,373075c9-76ee-41fb-a1a8-facd063fd47a,2018-05-27 00:00:00,98000.0,1,2,4,0,0
51493588,5a2b26d1-e606-4abc-9f02-d8ad8fb073c0,2018-05-27 00:00:00,8000.0,6,4,28,2,1
52155728,49e97062-d63f-427b-83c8-a406899373bf,2018-06-04 00:00:00,100000.0,3,15,61,0,0
52366032,7972065c-cdc0-4086-a5eb-a2607ffc23e6,2018-06-04 00:00:00,15000.0,6,4,16,4,4
52154866,7ac517f9-775c-4752-a2cd-cde4251de7e2,2018-06-04 00:00:00,3000.0,12,6,36,1,0
50782307,fd81dbec-d815-4e47-8727-c476fe362e24,2018-05-17 00:00:00,2000.0,6,1,2,5,4
51686932,f5d50f9a-100f-4a53-8047-30d62f131dba,2018-05-28 00:00:00,5000.0,9,7,32,4,3
50750959,0a43d248-d714-11e6-9007-ecf4bbdeffbc,2018-05-16 00:00:00,23000.0,12,5,23,0,0
49717391,cc3d8150-b300-11e5-9987-6c92bf21cf9b,2018-05-04 00:00:00,9000.0,4,9,49,0,0
51494177,ea027d90-3d9d-4c79-8219-aea6d4f51b7f,2018-05-26 00:00:00,15000.0,6,3,28,4,3
49874913,67a45d01-a059-47b8-9b58-4e9a4caf3745,2018-05-05 00:00:00,5000.0,12,1,10,0,0
50230290,e3c4297f-440d-44f2-b3f0-653fc2b97fa3,2018-05-10 00:00:00,3000.0,3,12,47,0,0
51493721,d6ef95b3-846e-11e6-9007-ecf4bbdeffbc,2018-05-28 00:00:00,50000.0,10,7,20,0,0
51107192,cf9a7801-08e9-4ab0-ae53-3aace2146bb2,2018-05-22 00:00:00,50000.0,6,2,3,0,0
50781890,7aee4715-7e3b-403f-a6e3-fe62fd9399dd,2018-05-19 00:00:00,30000.0,1,10,64,0,0
51178188,32d5d16a-0941-4aa6-afc9-d29668663d21,2018-05-23 00:00:00,50000.0,6,2,4,1,0
51967384,b1d29da8-5c79-4f26-ba8d-bd28def9f1d2,2018-06-01 00:00:00,20000.0,12,5,30,0,0
49594144,12c5c71f-d7a5-4d98-b316-f9aaf9d3c8aa,2018-05-02 00:00:00,6000.0,12,16,37,3,1
51106171,2c77c386-aad0-4cca-a871-40c37cb6a01f,2018-05-22 00:00:00,8000.0,12,5,20,1,0
49714965,524bfbfe-fa0a-4cf7-a46a-11f4bf2e6537,2018-05-03 00:00:00,3000.0,12,3,7,3,2
49717385,d5fb87ba-d763-44f2-a808-a470672bcf0d,2018-05-04 00:00:00,50000.0,4,2,5,0,0
51968682,c96faaf9-f6c1-435c-a304-16b52a817d99,2018-06-01 00:00:00,3000.0,6,4,20,3,2
51775171,05fce0fe-3090-474b-8042-d3d0788583da,2018-05-30 00:00:00,5000.0,6,2,17,0,0
49715704,555c2803-ffa1-4397-aaf2-9974c4ff6ced,2018-05-05 00:00:00,5000.0,12,3,13,2,0
51727902,98ca4461-9038-4cbe-8dda-1cfee8014138,2018-05-28 00:00:00,10000.0,12,8,73,4,3
53383941,b403188b-2566-41f2-8112-63f58405bd16,2018-06-13 00:00:00,11000.0,4,11,31,0,0
53384130,bb539c31-d244-11e6-9007-ecf4bbdeffbc,2018-06-14 00:00:00,50000.0,1,5,14,1,1
51967146,e358305e-a7ee-477b-a3fd-12605d06af55,2018-05-31 00:00:00,50000.0,12,12,47,0,0
53145344,48168d44-9d1f-44b7-b24b-65f1af14e71b,2018-06-12 00:00:00,2000.0,6,2,10,4,4
49518039,0b46326c-7c8d-4ad1-8730-f4f6bcda8942,2018-05-01 00:00:00,4000.0,6,2,4,2,1
50607229,4a4478be-b73d-46fa-afb8-64385b471529,2018-05-15 00:00:00,50000.0,1,5,16,0,0
52849286,b7076759-9d34-42eb-997d-9f9194f125a2,2018-06-09 00:00:00,8000.0,6,3,106,3,3
49876909,58484c55-41b2-4cd5-b001-9c57a5661da1,2018-05-05 00:00:00,10000.0,6,2,8,0,0
52849984,2c2e7ac5-3268-4b26-9058-75b060c55804,2018-06-08 00:00:00,3000.0,12,2,7,4,4
50965258,11c383df-ef71-4fda-8b15-a2023f024042,2018-05-20 00:00:00,8000.0,6,2,15,0,0
49715446,4fec37f1-17de-405d-8438-74a7e6fb816e,2018-05-04 00:00:00,10000.0,3,1,25,0,0
50782559,8dfd24f1-e7f7-4ffc-8e13-02a3a0bfa27c,2018-05-18 00:00:00,20000.0,12,1,20,3,1
50082240,72a0b43e-03cd-4cc4-a367-5f7e6c653f57,2018-05-08 00:00:00,35000.0,3,2,12,0,0
51493928,115af96b-096f-11e7-be5d-ecf4bbdede50,2018-05-25 00:00:00,3000.0,12,2,8,5,4
50782897,39932c70-24b7-11e7-8008-7cd30ab49c9c,2018-05-19 00:00:00,6000.0,6,4,8,0,0
53144507,df3d7584-861f-4b14-a934-6b95045da820,2018-06-13 00:00:00,2000.0,12,8,42,0,0
50083194,9569e7a9-5d6a-11e6-9007-ecf4bbdeffbc,2018-05-08 00:00:00,20000.0,3,5,24,0,0
53144797,ca0c3198-d6a2-42bb-936e-7b2251237c43,2018-06-13 00:00:00,12000.0,4,8,67,0,0
52153958,2ca128cc-ad2e-4cfd-8070-d2912170c70c,2018-06-02 00:00:00,5000.0,12,2,5,4,4
49518321,328e4bde-f124-4b5e-8d49-fdcd8bb8683e,2018-05-02 00:00:00,50000.0,6,1,26,0,0
50751001,cfbd6ac0-c934-4fe4-a3f5-cca828bd98aa,2018-05-16 00:00:00,8000.0,6,9,46,0,0
50007054,b483fbf3-3ec6-4960-82c8-3560c4748a99,2018-05-07 00:00:00,1000.0,12,2,6,0,0
52154239,7851b674-661c-49d3-9e3a-999ec12799cd,2018-06-03 00:00:00,50000.0,6,3,16,0,0
49877467,8d857eb1-0064-496a-816a-9fb6d9fdf4aa,2018-05-07 00:00:00,1000.0,3,1,16,0,0
51967886,88dd91ca-66d0-4be7-8f4a-832c70242468,2018-06-02 00:00:00,30000.0,3,10,62,2,1
52408971,1e0f0a13-ad94-11e6-9007-ecf4bbdeffbc,2018-06-05 00:00:00,15000.0,9,5,24,4,3
50965032,2dcf1d48-1870-41a2-9423-f60c0544edad,2018-05-19 00:00:00,3000.0,12,2,16,2,1
52409066,2860c673-f4a2-4953-9858-b4d4bc2665e6,2018-06-05 00:00:00,50000.0,12,10,53,0,0
50391201,c9228ee8-04ca-4eeb-a157-326ccf1077ab,2018-05-12 00:00:00,3000.0,3,4,39,0,0
50390400,bed1b06d-2de2-4b18-8f93-4728f30ca8c1,2018-05-12 00:00:00,10000.0,3,8,62,0,0
52366014,31343919-41f3-4830-aa36-6dd2963d360d,2018-06-04 00:00:00,5000.0,3,4,16,1,0
50782609,3e8059f8-f6fa-4775-8486-0e6283fdc034,2018-05-18 00:00:00,5000.0,3,2,12,2,1
49717594,3464c2df-65f1-4577-b021-e408a5928167,2018-05-05 00:00:00,8000.0,6,18,142,0,0
53144359,4cd253f9-5aa8-4f95-9268-575c98bc55d3,2018-06-12 00:00:00,8000.0,12,6,18,4,4
50556944,cb7f6551-b300-11e5-9987-6c92bf21cf9b,2018-05-14 00:00:00,10000.0,12,4,33,0,0
50391071,de908617-1f47-11e7-8008-7cd30ab49c9c,2018-05-11 00:00:00,50000.0,4,3,10,0,0
51967079,6c871cc2-dd34-11e5-801b-6c92bf21cf9b,2018-05-31 00:00:00,31000.0,4,7,28,0,0
52849154,eb05d055-b415-4f25-8350-d87abe4e79a0,2018-06-09 00:00:00,12000.0,6,3,15,0,0
50083059,74c36b77-7ea1-4da8-b16e-ef733c1e7853,2018-05-08 00:00:00,50000.0,3,11,64,0,0
52480264,ae09d850-ac86-4140-896b-afb46aecff91,2018-06-06 00:00:00,10000.0,6,4,8,2,1
51494457,741ccd9a-c538-441e-9c41-17aa0938721a,2018-05-27 00:00:00,15000.0,12,3,9,5,4
52154757,19e4c87e-2747-4ab4-b67f-fd67a256c00a,2018-06-04 00:00:00,40000.0,12,14,179,0,0
53384939,3d9cd438-06d0-11e6-9180-ecf4bbdede50,2018-06-13 00:00:00,50000.0,6,24,108,0,0
51178184,682bd90d-ecd5-4d2c-93c4-b251ff809a96,2018-05-23 00:00:00,7000.0,12,4,84,0,0
50391229,2f857ee0-6470-4fbf-bf66-9998fb5b9942,2018-05-12 00:00:00,9000.0,12,4,137,0,0
50390254,132e1175-3ed4-45d1-8fcb-5459b77e13c2,2018-05-12 00:00:00,10000.0,12,3,9,0,0
51299154,f1a3fb3c-482a-4e4b-a661-76713aa013a5,2018-05-24 00:00:00,5000.0,9,3,25,5,4
50557069,8141efd8-dc79-4c8c-81bf-b965a5a6b412,2018-05-14 00:00:00,5000.0,6,2,12,4,2
49593987,44383d8a-f8d5-4830-991a-9b68f925f3b7,2018-05-02 00:00:00,15000.0,12,3,9,0,0
50326918,74e06f84-53f2-4176-8b58-5d90ad6c62ea,2018-05-10 00:00:00,28000.0,3,3,25,0,0
53091054,c5d3f137-f1b4-467f-af2b-17c441bfde58,2018-06-11 00:00:00,2000.0,9,1,19,0,0
51686910,8d205b9c-8f71-11e6-9007-ecf4bbdeffbc,2018-05-28 00:00:00,20000.0,12,12,37,0,0
49699932,c813894d-b300-11e5-9987-6c92bf21cf9b,2018-05-03 00:00:00,70000.0,3,8,40,0,0
49875589,ee94770c-2be4-420d-9523-ffca47756d60,2018-05-07 00:00:00,10000.0,12,3,8,3,2
49877267,a2ab7f40-22d9-4fc2-a049-a90ae6b237db,2018-05-06 00:00:00,15000.0,12,11,43,0,0
49715038,39d0c1e9-0aef-11e6-9180-ecf4bbdede50,2018-05-04 00:00:00,40000.0,3,7,88,0,0
52849278,bac8cc7a-b568-4d1f-b9b8-4ce41f3dab44,2018-06-09 00:00:00,2000.0,3,6,15,2,1
51968649,9854dbc5-5fa9-11e6-9007-ecf4bbdeffbc,2018-06-01 00:00:00,5000.0,3,1,4,2,1
53145337,465e0a21-af96-4116-bcac-a4d91a237979,2018-06-12 00:00:00,8000.0,12,2,19,0,0
53563000,92ad16e2-d312-47c8-ab54-521f924767ba,2018-06-15 00:00:00,50000.0,1,2,8,0,0
53384330,e07fcff9-7fa7-42a8-894d-ed639c3a9fb5,2018-06-14 00:00:00,20000.0,3,3,11,1,0
49369803,0ff33a59-7860-41c5-a135-f978c4ee3a4b,2018-05-01 00:00:00,1000.0,3,9,13,1,0
53145574,d86a77c4-c045-418f-8b7e-46c7b7f7b23a,2018-06-13 00:00:00,5000.0,3,1,16,2,1
50555957,ea98c386-d8ad-11e6-9007-ecf4bbdeffbc,2018-05-14 00:00:00,50000.0,12,12,65,0,0
51107132,18c044b9-a42f-4eea-b4a6-bb93bc23308f,2018-05-22 00:00:00,10000.0,9,4,13,2,1
51968817,fa2da1e8-2c61-487f-8ddc-b882b3a1387b,2018-06-02 00:00:00,39000.0,12,16,126,0,0
49699934,e2e41394-33ab-4412-8655-b4845ea90bf0,2018-05-03 00:00:00,2000.0,12,6,9,0,0
50083150,f5f7d75c-de62-4aec-9f26-09215c9d28be,2018-05-08 00:00:00,1000.0,3,8,56,0,0
49877595,cf9ce9ce-eb45-11e5-801b-6c92bf21cf9b,2018-05-07 00:00:00,6000.0,3,5,18,0,0
49714988,9dfbce94-e59a-4269-934f-76bddbae260e,2018-05-03 00:00:00,15000.0,6,8,59,0,0
52485468,c1ce7da3-11e7-4039-a50b-68387a6fc9d7,2018-06-06 00:00:00,50000.0,12,6,49,0,0
50964996,f53e0d1e-03fa-4662-b5fe-df3442cad9f7,2018-05-19 00:00:00,100000.0,1,8,41,0,0
49874963,1e0b07ef-c6eb-425a-bb79-45de57060857,2018-05-05 00:00:00,30000.0,12,16,52,0,0
50390753,8e320170-bd17-486c-abf2-b7d61b1e3095,2018-05-13 00:00:00,3000.0,6,5,24,1,0
53562006,b27c33a0-430b-43be-8e96-52e629176114,2018-06-15 00:00:00,8000.0,3,3,10,1,0
52710155,c77eab03-2101-11e7-8008-7cd30ab49c9c,2018-06-08 00:00:00,50000.0,12,12,46,0,0
50082435,37961f62-cc25-11e6-9007-ecf4bbdeffbc,2018-05-09 00:00:00,5000.0,6,1,30,0,0
50006983,575698af-5189-4684-b361-4e8e44d196d7,2018-05-07 00:00:00,3000.0,12,13,34,0,0
49364778,54c56e06-f18e-404b-81c9-b37ed57f4a6f,2018-05-01 00:00:00,40000.0,6,3,7,0,0
51299357,d5342df7-bd4c-4210-82e0-7ed0f6b2d7b5,2018-05-24 00:00:00,35000.0,6,2,29,0,0
51178984,23284bd3-c778-4e60-9022-0bc42a83f8fe,2018-05-22 00:00:00,20000.0,12,12,52,1,0
50390078,d3ee8e6b-0547-4077-9e1e-28b3db67fa5e,2018-05-11 00:00:00,15000.0,4,2,16,0,0
52711209,b51e75c0-21ef-4b8a-8e6e-80a3cdd32c9d,2018-06-08 00:00:00,50000.0,3,9,42,0,0
50327950,ed49adb4-e843-49ca-a4fc-a210efa6bc46,2018-05-10 00:00:00,30000.0,3,4,10,0,0
53562083,8fc15dd7-d58a-4f28-a40a-665cb4648bb5,2018-06-15 00:00:00,39000.0,1,3,4,0,0
51299305,ea7fcfe4-917d-4a4e-9ada-52c757126946,2018-05-24 00:00:00,2000.0,12,3,9,5,4
50230214,35fff4a2-f123-4a1d-8a56-8558f48c5703,2018-05-10 00:00:00,5000.0,12,1,16,0,0
50781789,12ab9d46-41e4-11e7-bd48-70106fb1fcca,2018-05-19 00:00:00,50000.0,1,9,44,0,0
49875088,a12d3616-9002-43eb-8e8f-539dc7d36257,2018-05-06 00:00:00,50000.0,1,9,24,0,0
50008099,cc964f8e-b300-11e5-9987-6c92bf21cf9b,2018-05-07 00:00:00,5000.0,3,1,5,0,0
49594035,c48537c3-bae9-4db6-9b59-50a5c5db63ff,2018-05-02 00:00:00,6000.0,6,1,6,0,0
51968286,e894ca2e-57dd-4757-8fcd-50e63761c376,2018-06-01 00:00:00,8000.0,12,7,30,2,1
52153995,c3fe734d-3a04-44bb-9b12-387baac15fa2,2018-06-02 00:00:00,40000.0,6,16,108,0,0
50781369,84f10a8d-7b39-41f3-8385-5534ff63649f,2018-05-18 00:00:00,10000.0,3,3,35,0,0
52485500,81bf99a7-a966-4fce-b707-bf626abf9fab,2018-06-06 00:00:00,3000.0,6,1,6,3,2
49518126,bb4c6e5f-c81b-4f27-9ff2-b65b62091219,2018-05-02 00:00:00,5000.0,12,4,10,1,0
50229094,cb575e43-b300-11e5-9987-6c92bf21cf9b,2018-05-09 00:00:00,50000.0,1,5,8,0,0
49518006,74c05f6e-f0d7-48f2-8a4d-be681c8526ef,2018-05-01 00:00:00,10000.0,12,2,12,0,0
52710267,cb1504a8-ff84-44f6-957e-f01b3603366e,2018-06-08 00:00:00,15000.0,3,2,9,3,2
51494373,aeb3aecd-1450-452f-a85e-5836f4a32225,2018-05-26 00:00:00,2000.0,12,2,22,5,4
49369620,c94f89b8-b300-11e5-9987-6c92bf21cf9b,2018-05-01 00:00:00,10000.0,12,2,4,0,0
50965216,ec619dc3-d535-11e5-801b-6c92bf21cf9b,2018-05-20 00:00:00,10000.0,3,1,8,0,0
51494445,28c7e54a-a841-4857-98e4-c37222c6b650,2018-05-27 00:00:00,3000.0,6,4,15,3,2
50781951,0934d3f3-a13b-4056-9111-2c126e8ca9bd,2018-05-16 00:00:00,8000.0,3,6,33,2,1
52155456,ef3fde96-2443-4f63-8f37-9a83d6c82401,2018-06-03 00:00:00,50000.0,3,3,26,0,0
51299393,2206cd40-93e3-491f-97ef-10efafdaf8b9,2018-05-24 00:00:00,8000.0,6,1,18,3,3
49593968,55d3d546-1f8e-4a60-bce6-e2bff83e345d,2018-05-02 00:00:00,5000.0,12,1,15,0,0
52485446,9e3f7932-77b9-4df4-b775-2b524ca42cdf,2018-06-06 00:00:00,15000.0,3,1,24,2,1
51908941,8c50eeda-7002-45d3-a1ca-1e689da1ad81,2018-05-30 00:00:00,12000.0,3,2,10,2,1
50782613,4dcc5900-640a-4ec7-a5a3-ab9c6f60ca31,2018-05-18 00:00:00,30000.0,3,8,36,0,0
52686925,6811463a-7ed5-4237-bc5b-00104cf883e2,2018-06-07 00:00:00,8000.0,6,7,84,4,3
49594185,62a6ef3f-866f-4d85-9fa0-8d1e86ebbaba,2018-05-02 00:00:00,5000.0,6,3,55,0,0
50969997,947de37e-dae7-46d3-8ce8-ac315d2d7b76,2018-05-19 00:00:00,2000.0,3,6,44,1,0
51299369,4089dd39-afd4-4fbb-8165-eb432cc4f67d,2018-05-24 00:00:00,5000.0,12,13,62,4,3
51298909,7fb54804-6625-4714-b981-706563c44eb3,2018-05-23 00:00:00,12000.0,12,8,59,0,0
51967924,8c247349-7acb-4c65-8d54-0c23ed155cc3,2018-05-31 00:00:00,3000.0,12,5,18,5,4
50686052,f342eac3-48f5-4c4b-817f-a865cd8e9fb4,2018-05-16 00:00:00,15000.0,12,6,16,0,0
52485614,7325740f-74a2-4996-872c-3e09beb7d3ed,2018-06-07 00:00:00,5000.0,6,6,24,0,0
49714943,79161add-274f-4f24-a7aa-aeaabebbb609,2018-05-03 00:00:00,20000.0,4,2,42,0,0
49874920,5a39d61d-8d11-4867-aa72-af89b973e1b3,2018-05-05 00:00:00,50000.0,12,13,30,1,0
50348994,ba36ca2d-3b87-11e7-bd48-70106fb1fcca,2018-05-11 00:00:00,15000.0,3,1,28,2,1
49877496,480691c3-31f3-4d37-b7ba-015e43b98524,2018-05-07 00:00:00,50000.0,3,11,22,0,0
52849398,1fb8bba0-84b6-4c21-9a5b-83d0f2caf421,2018-06-09 00:00:00,30000.0,12,1,5,0,0
51728111,d4c4eca6-a8df-48ca-92c0-7f46e3cd53fc,2018-05-29 00:00:00,10000.0,3,5,11,0,0
52155878,98baa9bf-6393-42ff-85ca-64936a5a59fd,2018-06-04 00:00:00,6000.0,10,4,42,0,0
53144283,34364382-5120-405e-a553-7af0dc18a155,2018-06-12 00:00:00,5000.0,3,1,26,1,0
51776079,bb0c77c1-bb3a-4816-a62d-604ea35b1fe7,2018-05-29 00:00:00,2000.0,6,3,24,2,1
51494832,cc0fb832-b300-11e5-9987-6c92bf21cf9b,2018-05-28 00:00:00,40000.0,3,7,55,0,0
49715181,be356ec6-8455-4a8b-9270-472467da3b7b,2018-05-04 00:00:00,100000.0,10,1,4,0,0
50008160,3828be8f-8e2e-4494-bb36-0a6a8068da65,2018-05-08 00:00:00,3000.0,12,5,34,0,0
50782835,5eca6507-f478-41a6-bfc0-9aeb1d760aa4,2018-05-19 00:00:00,2000.0,6,3,16,2,1
49595201,85d7308f-fb74-4e71-9c0d-9f9e201dd47c,2018-05-02 00:00:00,4000.0,3,6,18,2,1
51298250,d53a169c-26b6-4d18-a827-b0527ccded0c,2018-05-24 00:00:00,5000.0,6,3,22,1,0
52480423,82796c3a-ef88-11e6-9007-ecf4bbdeffbc,2018-06-06 00:00:00,10000.0,12,1,17,0,0
51493461,4b62e85c-0641-4fef-b583-8a3ad2c27a10,2018-05-27 00:00:00,3000.0,3,7,20,1,0
50082305,fb0cf38a-33f0-46ab-823a-c51b54a4be10,2018-05-09 00:00:00,50000.0,12,7,40,0,0
52485201,37df7f21-fbca-468d-9edb-a542eab6d398,2018-06-06 00:00:00,5000.0,3,2,44,1,0
51494422,0035b6d4-d1a6-41ff-ace1-9b8e44dd7c03,2018-05-26 00:00:00,2000.0,12,2,7,0,0
49595350,35335060-2bde-4a96-8d3b-42dd1c00caa1,2018-05-03 00:00:00,28000.0,4,11,33,0,0
51776259,d678aa9a-b13b-4bdb-bc15-ea243a110936,2018-05-30 00:00:00,20000.0,6,6,26,0,0
50970095,f9cd56a6-c55b-4cc4-9ddb-bf8e4f3e4213,2018-05-20 00:00:00,10000.0,6,5,16,3,2
53142901,8a3ba53d-4b24-11e7-bd48-70106fb1fcca,2018-06-11 00:00:00,50000.0,12,2,13,0,0
50326990,6112f068-c138-11e6-9007-ecf4bbdeffbc,2018-05-10 00:00:00,50000.0,12,15,44,2,0
52850332,11a67b88-a194-11e6-9007-ecf4bbdeffbc,2018-06-09 00:00:00,40000.0,12,9,91,0,0
50228972,b9ac1b98-a96f-4f19-90b1-67cd6ccc5486,2018-05-09 00:00:00,3000.0,3,1,6,0,0
50229034,c3cbf59d-6918-11e6-9007-ecf4bbdeffbc,2018-05-09 00:00:00,47000.0,4,13,28,0,0
49717658,5d7af579-fa77-4f5c-8207-e0b475f744ac,2018-05-05 00:00:00,20000.0,12,3,17,3,2
51299152,083f45cb-7739-44e6-97bb-537aed93d049,2018-05-24 00:00:00,5000.0,6,1,4,3,3
53385589,41703f66-06f1-4422-aa1e-96133bb8546f,2018-06-15 00:00:00,4000.0,6,7,42,4,3
52711355,4ded3a11-aad4-4c3d-b877-e5943cf1393d,2018-06-08 00:00:00,20000.0,12,2,10,1,1
49715600,27225bb8-4a02-48ce-8bc4-dcb30c123311,2018-05-05 00:00:00,10000.0,6,3,13,0,0
50083264,4f121079-afb2-11e6-9007-ecf4bbdeffbc,2018-05-09 00:00:00,50000.0,12,8,33,0,0
49369644,c3b8c41a-a233-44b3-8cf4-a630c3f01be7,2018-05-01 00:00:00,15000.0,10,20,72,0,0
50228980,2498fedd-d194-4747-8a59-513d9166568d,2018-05-09 00:00:00,5000.0,3,4,13,0,0
53385207,1bc72fec-a1a1-4b32-bb9b-ef54b81f22bc,2018-06-14 00:00:00,2000.0,3,3,43,1,0
52687920,9383d111-9119-467d-afea-7128856859f4,2018-06-07 00:00:00,42000.0,3,5,28,0,0
52411022,82c5b0cc-3076-47bb-83bb-f965252c2369,2018-06-05 00:00:00,17000.0,6,6,16,0,0
49875601,6f7047e5-02f5-43a7-b98a-0b69a2709689,2018-05-07 00:00:00,1000.0,6,2,12,0,0
52480268,55b8d0b3-da38-4098-b32b-9550d57a2ddf,2018-06-06 00:00:00,15000.0,12,5,73,0,0
52710077,4f957fc0-f354-11e6-9007-ecf4bbdeffbc,2018-06-08 00:00:00,2000.0,6,4,27,1,0
51494575,e19aee3b-1a63-11e7-bf3b-008cfae27c4c,2018-05-27 00:00:00,30000.0,3,5,24,1,0
52485140,ca767ea5-b300-11e5-9987-6c92bf21cf9b,2018-06-06 00:00:00,25000.0,12,6,129,0,0
50685951,514f7cb7-fd9b-45b5-871a-45db08d0a844,2018-05-15 00:00:00,37000.0,12,6,34,0,0
50782517,7927b8e8-9750-11e6-9007-ecf4bbdeffbc,2018-05-18 00:00:00,5000.0,6,5,17,0,0
49510917,ecac6393-cc02-11e6-9007-ecf4bbdeffbc,2018-05-01 00:00:00,10000.0,12,4,29,0,0
